,Location,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time,Cuisine1,Cuisine2,Cuisine3,Cuisine4,Cuisine5,Cuisine6,Cuisine7,Cuisine8
2969,26,200.0,50.0,3.7,38.0,17.0,45,9,29,14,69,69,69,69,69
2970,19,400.0,50.0,4.2,1256.0,925.0,30,73,88,31,26,69,69,69,69
2971,24,200.0,50.0,3.4,128.0,100.0,45,47,69,69,69,69,69,69,69
2972,5,300.0,50.0,2.9,285.0,140.0,45,88,73,26,69,69,69,69,69
2973,32,150.0,50.0,3.0,6.0,2.0,30,26,69,69,69,69,69,69,69
2974,16,250.0,50.0,3.5,19.0,3.0,30,73,26,69,69,69,69,69,69
2975,2,50.0,50.0,3.5,59.0,17.0,65,64,92,69,69,69,69,69,69
2976,6,250.0,50.0,3.1,8.0,7.0,30,14,31,69,69,69,69,69,69
2977,16,200.0,50.0,4.0,148.0,69.0,45,9,29,14,69,69,69,69,69
2978,31,100.0,50.0,3.1,5.0,2.0,30,80,73,69,69,69,69,69,69
2979,5,200.0,50.0,3.2,22.0,8.0,65,16,73,69,69,69,69,69,69
2980,12,200.0,50.0,4.2,587.0,299.0,30,29,69,69,69,69,69,69,69
2981,0,200.0,50.0,4.2,4179.0,1605.0,30,73,65,80,29,69,69,69,69
2982,5,300.0,50.0,3.6,313.0,50.0,30,73,68,26,69,69,69,69,69
2983,30,400.0,50.0,3.7,289.0,153.0,30,4,73,26,68,31,69,69,69
2984,8,100.0,0.0,3.4,25.0,8.0,30,92,65,69,69,69,69,69,69
2985,34,100.0,50.0,3.5,34.0,13.0,30,65,69,69,69,69,69,69,69
2986,10,200.0,50.0,3.6,18.0,7.0,30,77,31,69,69,69,69,69,69
2987,17,100.0,99.0,3.4,36.0,5.0,45,16,51,69,69,69,69,69,69
2988,14,200.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
2989,31,650.0,99.0,3.9,645.0,291.0,65,26,97,5,69,69,69,69,69
2990,14,50.0,50.0,3.2,9.0,4.0,30,31,69,69,69,69,69,69,69
2991,4,200.0,50.0,3.8,143.0,79.0,45,73,16,14,69,69,69,69,69
2992,28,300.0,99.0,3.9,1112.0,662.0,45,16,41,69,69,69,69,69,69
2993,30,100.0,50.0,3.3,5.0,1.0,30,16,69,69,69,69,69,69,69
2994,5,100.0,50.0,3.9,35.0,31.0,45,73,69,69,69,69,69,69,69
2995,5,350.0,50.0,4.5,808.0,465.0,45,73,47,26,62,69,69,69,69
2996,7,300.0,50.0,4.1,456.0,171.0,45,9,22,69,69,69,69,69,69
2997,17,250.0,50.0,4.0,967.0,436.0,30,62,2,31,69,69,69,69,69
2998,19,200.0,50.0,3.8,50.0,32.0,30,76,69,69,69,69,69,69,69
2999,21,450.0,50.0,4.1,2377.0,1479.0,45,26,97,5,69,69,69,69,69
3000,7,350.0,50.0,4.1,100.0,59.0,30,22,29,69,69,69,69,69,69
3001,21,250.0,50.0,3.0,5.0,3.0,30,73,26,57,69,69,69,69,69
3002,4,200.0,50.0,3.1,4.0,0.0,30,39,69,69,69,69,69,69,69
3003,16,100.0,99.0,3.9,68.0,23.0,45,65,92,69,69,69,69,69,69
3004,15,200.0,50.0,0.0,0.0,0.0,30,22,14,69,69,69,69,69,69
3005,8,150.0,50.0,2.9,41.0,15.0,30,73,26,69,69,69,69,69,69
3006,28,150.0,50.0,3.7,66.0,20.0,30,31,26,69,69,69,69,69,69
3007,17,100.0,50.0,3.8,142.0,66.0,45,73,69,69,69,69,69,69,69
3008,14,250.0,50.0,4.1,185.0,127.0,30,26,69,69,69,69,69,69,69
3009,15,400.0,50.0,4.3,1741.0,736.0,30,26,88,31,73,69,69,69,69
3010,31,200.0,50.0,3.8,34.0,10.0,30,29,42,14,69,69,69,69,69
3011,27,150.0,50.0,0.0,0.0,0.0,30,88,69,69,69,69,69,69,69
3012,26,800.0,50.0,4.4,537.0,319.0,30,93,5,69,69,69,69,69,69
3013,29,200.0,50.0,3.5,23.0,8.0,30,65,14,69,69,69,69,69,69
3014,17,200.0,50.0,3.7,34.0,9.0,45,26,73,69,69,69,69,69,69
3015,33,200.0,50.0,0.0,0.0,0.0,30,9,69,69,69,69,69,69,69
3016,14,250.0,50.0,3.5,78.0,43.0,30,26,97,69,69,69,69,69,69
3017,10,150.0,50.0,3.4,0.0,0.0,30,26,69,69,69,69,69,69,69
3018,17,400.0,50.0,4.1,1647.0,809.0,65,8,4,26,73,29,69,69,69
3019,17,150.0,50.0,3.5,17.0,3.0,30,60,69,69,69,69,69,69,69
3020,29,250.0,50.0,3.3,43.0,18.0,65,73,26,69,69,69,69,69,69
3021,8,200.0,50.0,4.1,513.0,209.0,30,88,73,26,69,69,69,69,69
3022,9,200.0,50.0,3.7,57.0,41.0,30,39,85,49,14,69,69,69,69
3023,19,150.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
3024,24,200.0,50.0,4.1,200.0,62.0,45,31,39,85,84,69,69,69,69
3025,16,100.0,50.0,3.7,20.0,7.0,30,85,92,14,69,69,69,69,69
3026,31,300.0,50.0,2.5,86.0,42.0,30,26,68,73,16,81,69,69,69
3027,34,200.0,99.0,3.0,10.0,8.0,30,31,69,69,69,69,69,69,69
3028,28,200.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3029,19,150.0,50.0,0.0,0.0,0.0,30,31,26,83,85,69,69,69,69
3030,14,1000.0,50.0,3.8,32.0,17.0,30,48,69,69,69,69,69,69,69
3031,10,150.0,50.0,0.0,0.0,0.0,30,92,69,69,69,69,69,69,69
3032,27,350.0,50.0,0.0,0.0,0.0,45,2,47,69,69,69,69,69,69
3033,29,400.0,50.0,3.9,1328.0,805.0,65,16,73,3,69,69,69,69,69
3034,4,200.0,50.0,4.2,120.0,103.0,30,26,69,69,69,69,69,69,69
3035,30,100.0,50.0,3.2,53.0,16.0,45,31,69,69,69,69,69,69,69
3036,28,300.0,50.0,4.1,280.0,101.0,45,16,73,68,69,69,69,69,69
3037,31,250.0,50.0,3.8,0.0,0.0,30,26,69,69,69,69,69,69,69
3038,17,200.0,50.0,3.7,32.0,8.0,45,73,26,31,69,69,69,69,69
3039,34,200.0,50.0,4.4,343.0,169.0,30,9,29,31,69,69,69,69,69
3040,2,450.0,50.0,4.2,3083.0,1804.0,45,47,2,28,69,69,69,69,69
3041,23,100.0,50.0,0.0,0.0,0.0,30,9,31,16,69,69,69,69,69
3042,14,200.0,50.0,3.0,8.0,2.0,65,73,26,68,69,69,69,69,69
3043,5,250.0,50.0,3.9,373.0,122.0,45,73,31,16,83,101,69,69,69
3044,29,250.0,99.0,4.3,775.0,353.0,45,73,68,69,69,69,69,69,69
3045,16,50.0,50.0,3.4,6.0,4.0,30,92,69,69,69,69,69,69,69
3046,17,100.0,50.0,3.6,78.0,39.0,30,14,49,69,69,69,69,69,69
3047,19,100.0,50.0,3.5,50.0,20.0,45,92,65,69,69,69,69,69,69
3048,1,200.0,50.0,3.4,13.0,1.0,30,31,77,69,69,69,69,69,69
3049,1,150.0,50.0,3.0,5.0,2.0,30,73,26,69,69,69,69,69,69
3050,26,200.0,50.0,2.3,251.0,173.0,30,73,16,69,69,69,69,69,69
3051,8,50.0,50.0,3.4,24.0,13.0,30,75,69,69,69,69,69,69,69
3052,15,200.0,50.0,3.1,5.0,0.0,30,73,88,69,69,69,69,69,69
3053,26,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3054,20,150.0,50.0,3.1,5.0,0.0,30,88,26,69,69,69,69,69,69
3055,5,200.0,50.0,3.9,35.0,30.0,30,16,69,69,69,69,69,69,69
3056,29,150.0,50.0,3.6,34.0,5.0,30,88,26,69,69,69,69,69,69
3057,10,50.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
3058,14,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3059,1,100.0,50.0,0.0,0.0,0.0,30,92,69,69,69,69,69,69,69
3060,19,200.0,50.0,4.0,121.0,80.0,30,22,31,69,69,69,69,69,69
3061,23,100.0,50.0,3.9,30.0,4.0,30,88,69,69,69,69,69,69,69
3062,24,200.0,50.0,3.2,9.0,1.0,30,26,69,69,69,69,69,69,69
3063,30,200.0,50.0,3.6,57.0,16.0,30,31,39,85,84,69,69,69,69
3064,7,150.0,0.0,0.0,0.0,0.0,30,31,73,69,69,69,69,69,69
3065,26,200.0,50.0,3.7,38.0,12.0,30,73,26,92,88,69,69,69,69
3066,27,100.0,50.0,2.8,9.0,3.0,30,88,31,69,69,69,69,69,69
3067,15,200.0,50.0,2.9,6.0,2.0,45,26,43,73,68,69,69,69,69
3068,4,200.0,50.0,0.0,0.0,0.0,30,26,77,31,69,69,69,69,69
3069,5,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3070,15,200.0,0.0,3.6,38.0,15.0,30,73,26,52,69,69,69,69,69
3071,31,200.0,99.0,3.4,55.0,13.0,45,26,73,69,69,69,69,69,69
3072,17,100.0,50.0,3.9,51.0,19.0,30,88,69,69,69,69,69,69,69
3073,2,100.0,50.0,3.7,34.0,7.0,30,64,92,69,69,69,69,69,69
3074,8,100.0,50.0,2.9,0.0,0.0,30,72,67,31,14,98,69,69,69
3075,28,100.0,50.0,0.0,0.0,0.0,30,31,26,69,69,69,69,69,69
3076,5,200.0,50.0,3.7,95.0,51.0,30,26,73,69,69,69,69,69,69
3077,28,150.0,50.0,0.0,0.0,0.0,30,73,26,31,69,69,69,69,69
3078,21,200.0,50.0,0.0,0.0,0.0,30,73,26,31,69,69,69,69,69
3079,32,200.0,50.0,3.3,15.0,6.0,30,88,73,26,92,69,69,69,69
3080,16,200.0,50.0,3.4,19.0,1.0,30,9,69,69,69,69,69,69,69
3081,4,250.0,50.0,3.8,153.0,90.0,45,9,29,31,69,69,69,69,69
3082,9,200.0,50.0,3.0,4.0,1.0,45,9,29,69,69,69,69,69,69
3083,16,150.0,50.0,3.3,8.0,2.0,30,16,51,69,69,69,69,69,69
3084,28,200.0,50.0,0.0,0.0,0.0,30,73,88,26,69,69,69,69,69
3085,8,100.0,50.0,4.2,1254.0,771.0,65,92,73,29,42,14,69,69,69
3086,26,100.0,50.0,4.0,615.0,184.0,45,73,92,69,69,69,69,69,69
3087,34,250.0,50.0,3.8,431.0,193.0,65,73,57,53,16,59,69,69,69
3088,4,200.0,50.0,3.5,18.0,8.0,30,77,31,69,69,69,69,69,69
3089,24,200.0,50.0,3.6,109.0,55.0,45,73,26,31,77,49,69,69,69
3090,17,600.0,50.0,4.6,5421.0,3371.0,45,2,73,26,5,16,14,69,69
3091,5,150.0,50.0,3.5,173.0,34.0,45,26,70,69,69,69,69,69,69
3092,27,150.0,50.0,3.7,6.0,0.0,30,65,92,69,69,69,69,69,69
3093,10,200.0,50.0,3.1,6.0,0.0,30,73,26,31,69,69,69,69,69
3094,21,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3095,1,200.0,50.0,0.0,0.0,0.0,30,77,26,69,69,69,69,69,69
3096,17,150.0,50.0,3.3,11.0,8.0,30,2,31,69,69,69,69,69,69
3097,8,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3098,28,150.0,50.0,4.1,205.0,133.0,65,14,69,69,69,69,69,69,69
3099,1,100.0,50.0,0.0,0.0,0.0,30,28,14,69,69,69,69,69,69
3100,30,250.0,50.0,2.7,110.0,22.0,65,16,73,26,69,69,69,69,69
3101,19,650.0,50.0,4.3,669.0,344.0,45,28,47,26,73,69,69,69,69
3102,31,600.0,50.0,4.0,105.0,62.0,30,30,5,47,69,69,69,69,69
3103,29,200.0,50.0,3.3,8.0,1.0,30,65,26,92,69,69,69,69,69
3104,27,200.0,50.0,4.1,30.0,28.0,30,28,31,69,69,69,69,69,69
3105,18,50.0,50.0,3.3,10.0,3.0,30,13,26,73,16,69,69,69,69
3106,19,300.0,50.0,4.1,2521.0,1150.0,65,73,26,68,31,69,69,69,69
3107,7,150.0,50.0,4.6,4109.0,2303.0,30,42,69,69,69,69,69,69,69
3108,33,150.0,99.0,3.9,210.0,144.0,45,14,84,29,69,69,69,69,69
3109,29,150.0,500.0,3.9,607.0,323.0,120,9,69,69,69,69,69,69,69
3110,5,150.0,50.0,3.8,229.0,64.0,45,73,83,69,69,69,69,69,69
3111,28,250.0,0.0,0.0,0.0,0.0,30,8,69,69,69,69,69,69,69
3112,6,400.0,99.0,4.2,425.0,285.0,65,84,39,14,69,69,69,69,69
3113,30,200.0,50.0,3.1,105.0,25.0,45,73,26,74,69,69,69,69,69
3114,26,200.0,50.0,3.1,363.0,80.0,45,20,31,69,69,69,69,69,69
3115,10,250.0,50.0,3.3,92.0,33.0,30,73,26,59,69,69,69,69,69
3116,5,150.0,50.0,4.1,48.0,45.0,30,16,69,69,69,69,69,69,69
3117,8,100.0,50.0,3.5,33.0,1.0,30,73,31,69,69,69,69,69,69
3118,8,350.0,50.0,0.0,0.0,0.0,30,22,31,73,47,69,69,69,69
3119,4,200.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3120,21,300.0,50.0,4.3,117.0,77.0,65,62,14,69,69,69,69,69,69
3121,27,200.0,50.0,3.6,29.0,11.0,30,31,69,69,69,69,69,69,69
3122,25,100.0,50.0,3.2,8.0,2.0,30,73,80,14,69,69,69,69,69
3123,14,200.0,50.0,3.7,798.0,405.0,45,77,9,69,69,69,69,69,69
3124,10,100.0,50.0,3.9,117.0,16.0,30,26,73,69,69,69,69,69,69
3125,34,550.0,50.0,4.0,965.0,518.0,45,26,58,97,48,69,69,69,69
3126,23,100.0,50.0,3.3,12.0,1.0,45,88,73,69,69,69,69,69,69
3127,28,200.0,50.0,3.7,745.0,148.0,45,77,69,69,69,69,69,69,69
3128,31,250.0,50.0,4.3,209.0,160.0,30,39,85,14,69,69,69,69,69
3129,14,100.0,50.0,0.0,0.0,0.0,30,14,69,69,69,69,69,69,69
3130,8,200.0,50.0,0.0,0.0,0.0,30,73,26,83,69,69,69,69,69
3131,29,250.0,50.0,4.0,277.0,185.0,30,29,20,14,31,22,9,69,69
3132,19,200.0,50.0,2.8,177.0,84.0,65,77,31,69,69,69,69,69,69
3133,4,200.0,50.0,3.6,38.0,12.0,30,13,69,69,69,69,69,69,69
3134,26,200.0,50.0,3.1,105.0,25.0,45,73,26,74,69,69,69,69,69
3135,28,800.0,50.0,4.5,2257.0,1708.0,45,73,28,26,47,32,67,69,69
3136,11,200.0,50.0,0.0,0.0,0.0,30,13,69,69,69,69,69,69,69
3137,8,150.0,50.0,4.4,58.0,44.0,30,31,14,69,69,69,69,69,69
3138,27,250.0,50.0,3.9,91.0,55.0,30,73,26,86,69,69,69,69,69
3139,15,50.0,50.0,3.8,70.0,24.0,65,92,69,69,69,69,69,69,69
3140,28,200.0,50.0,3.6,95.0,22.0,30,73,69,69,69,69,69,69,69
3141,17,150.0,50.0,3.6,10.0,5.0,30,92,73,69,69,69,69,69,69
3142,16,150.0,50.0,3.7,24.0,11.0,30,9,31,69,69,69,69,69,69
3143,34,250.0,50.0,3.3,47.0,23.0,30,26,73,57,69,69,69,69,69
3144,21,200.0,50.0,3.9,199.0,74.0,30,92,31,69,69,69,69,69,69
3145,17,350.0,50.0,3.9,81.0,39.0,30,39,26,73,5,28,31,69,69
3146,9,150.0,99.0,4.3,1389.0,699.0,45,83,69,69,69,69,69,69,69
3147,24,250.0,99.0,3.5,410.0,99.0,45,73,68,69,69,69,69,69,69
3148,10,250.0,50.0,3.6,34.0,23.0,30,31,14,69,69,69,69,69,69
3149,27,450.0,50.0,3.8,780.0,412.0,30,76,28,31,73,26,69,69,69
3150,30,150.0,50.0,3.9,29.0,22.0,30,77,69,69,69,69,69,69,69
3151,28,200.0,50.0,3.3,44.0,18.0,45,73,69,69,69,69,69,69,69
3152,19,300.0,50.0,3.3,11.0,5.0,30,73,68,26,69,69,69,69,69
3153,19,100.0,50.0,3.4,9.0,4.0,30,29,42,69,69,69,69,69,69
3154,17,300.0,50.0,3.8,94.0,46.0,30,73,26,16,69,69,69,69,69
3155,29,200.0,50.0,4.0,292.0,163.0,30,65,73,88,69,69,69,69,69
3156,32,100.0,50.0,0.0,0.0,0.0,30,42,14,69,69,69,69,69,69
3157,4,100.0,50.0,3.5,64.0,26.0,30,26,73,67,69,69,69,69,69
3158,10,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3159,14,150.0,50.0,3.7,149.0,37.0,45,39,31,85,14,69,69,69,69
3160,27,250.0,50.0,3.8,214.0,110.0,30,9,29,69,69,69,69,69,69
3161,18,200.0,50.0,0.0,0.0,0.0,30,9,69,69,69,69,69,69,69
3162,4,100.0,50.0,0.0,0.0,0.0,30,65,69,69,69,69,69,69,69
3163,4,200.0,50.0,0.0,0.0,0.0,30,16,69,69,69,69,69,69,69
3164,12,100.0,50.0,3.3,11.0,1.0,45,73,88,26,69,69,69,69,69
3165,28,100.0,50.0,3.6,37.0,24.0,30,73,26,31,69,69,69,69,69
3166,7,200.0,50.0,4.0,21.0,19.0,30,20,85,73,26,69,69,69,69
3167,13,100.0,50.0,3.6,343.0,36.0,65,88,69,69,69,69,69,69,69
3168,7,750.0,50.0,3.9,592.0,439.0,30,22,28,69,69,69,69,69,69
3169,26,200.0,50.0,3.4,102.0,41.0,30,73,69,69,69,69,69,69,69
3170,8,150.0,50.0,4.5,318.0,181.0,30,83,31,69,69,69,69,69,69
3171,14,200.0,50.0,3.7,141.0,21.0,30,8,31,51,68,73,69,69,69
3172,9,100.0,50.0,2.9,5.0,2.0,30,31,69,69,69,69,69,69,69
3173,10,600.0,50.0,4.5,1926.0,1191.0,30,28,2,5,73,88,30,26,31
3174,29,150.0,50.0,3.1,61.0,24.0,30,73,68,14,69,69,69,69,69
3175,10,250.0,50.0,3.4,15.0,8.0,30,73,59,16,69,69,69,69,69
3176,8,150.0,50.0,3.5,49.0,9.0,45,39,31,69,69,69,69,69,69
3177,7,250.0,50.0,4.0,66.0,46.0,30,62,31,69,69,69,69,69,69
3178,5,200.0,50.0,3.8,254.0,118.0,45,31,14,69,69,69,69,69,69
3179,27,150.0,50.0,3.7,56.0,24.0,45,65,69,69,69,69,69,69,69
3180,30,150.0,50.0,4.3,374.0,184.0,45,67,26,31,69,69,69,69,69
3181,15,100.0,50.0,0.0,0.0,0.0,30,9,69,69,69,69,69,69,69
3182,5,100.0,50.0,3.5,151.0,21.0,30,31,69,69,69,69,69,69,69
3183,28,350.0,50.0,4.4,76.0,65.0,30,5,26,97,69,69,69,69,69
3184,27,250.0,50.0,3.8,90.0,40.0,45,86,73,69,69,69,69,69,69
3185,19,1000.0,50.0,4.1,2866.0,1961.0,45,2,62,20,96,69,69,69,69
3186,30,600.0,50.0,3.8,469.0,291.0,45,73,26,69,69,69,69,69,69
3187,28,150.0,50.0,0.0,0.0,0.0,65,31,69,69,69,69,69,69,69
3188,12,150.0,50.0,3.3,14.0,8.0,30,73,88,29,14,69,69,69,69
3189,29,150.0,50.0,3.6,57.0,10.0,45,73,69,69,69,69,69,69,69
3190,17,250.0,50.0,3.8,524.0,171.0,45,13,69,69,69,69,69,69,69
3191,7,600.0,0.0,3.8,1098.0,548.0,65,26,48,86,31,67,69,69,69
3192,29,850.0,50.0,4.2,1515.0,1067.0,45,73,30,5,61,69,69,69,69
3193,24,150.0,50.0,3.4,22.0,5.0,30,31,69,69,69,69,69,69,69
3194,28,450.0,99.0,4.7,2133.0,1005.0,45,73,68,67,69,69,69,69,69
3195,17,250.0,50.0,3.9,84.0,40.0,30,88,73,26,92,14,69,69,69
3196,28,150.0,50.0,3.3,11.0,4.0,30,73,31,69,69,69,69,69,69
3197,1,250.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3198,26,150.0,50.0,4.1,79.0,39.0,65,29,42,14,69,69,69,69,69
3199,15,150.0,50.0,3.4,78.0,33.0,30,73,26,69,69,69,69,69,69
3200,8,300.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
3201,28,300.0,50.0,4.3,570.0,224.0,65,73,68,69,69,69,69,69,69
3202,8,150.0,50.0,3.5,21.0,5.0,30,73,31,69,69,69,69,69,69
3203,4,700.0,50.0,3.8,152.0,86.0,30,73,26,28,69,69,69,69,69
3204,1,100.0,50.0,3.4,20.0,4.0,45,65,73,47,62,69,69,69,69
3205,28,150.0,50.0,3.6,17.0,6.0,30,20,101,85,31,14,29,69,69
3206,17,150.0,50.0,4.1,254.0,116.0,30,14,69,69,69,69,69,69,69
3207,12,100.0,50.0,3.2,17.0,3.0,30,26,88,69,69,69,69,69,69
3208,9,200.0,50.0,3.3,7.0,5.0,30,26,92,31,69,69,69,69,69
3209,1,100.0,50.0,3.4,11.0,5.0,30,9,31,69,69,69,69,69,69
3210,9,150.0,50.0,4.3,65.0,33.0,30,9,29,69,69,69,69,69,69
3211,10,50.0,50.0,3.2,8.0,0.0,30,65,69,69,69,69,69,69,69
3212,14,250.0,50.0,3.7,179.0,46.0,45,68,73,69,69,69,69,69,69
3213,30,150.0,50.0,3.5,14.0,3.0,45,88,69,69,69,69,69,69,69
3214,27,200.0,50.0,3.4,16.0,4.0,30,31,47,69,69,69,69,69,69
3215,13,200.0,50.0,3.5,254.0,22.0,30,31,39,85,84,69,69,69,69
3216,27,200.0,50.0,3.1,76.0,36.0,45,31,26,69,69,69,69,69,69
3217,26,200.0,50.0,3.4,6.0,2.0,30,73,88,69,69,69,69,69,69
3218,1,100.0,50.0,3.7,115.0,2.0,30,73,69,69,69,69,69,69,69
3219,17,200.0,50.0,4.1,137.0,66.0,30,9,29,42,69,69,69,69,69
3220,28,150.0,50.0,3.6,21.0,1.0,30,16,73,69,69,69,69,69,69
3221,28,200.0,50.0,3.7,25.0,14.0,30,9,29,31,69,69,69,69,69
3222,4,100.0,50.0,3.2,6.0,1.0,30,73,26,88,69,69,69,69,69
3223,7,250.0,50.0,0.0,0.0,0.0,20,73,68,16,69,69,69,69,69
3224,28,150.0,50.0,3.9,125.0,81.0,45,22,31,69,69,69,69,69,69
3225,5,100.0,50.0,3.3,13.0,4.0,30,14,42,69,69,69,69,69,69
3226,8,100.0,50.0,3.8,185.0,33.0,30,92,69,69,69,69,69,69,69
3227,10,200.0,50.0,3.5,56.0,9.0,45,26,31,69,69,69,69,69,69
3228,5,150.0,50.0,3.5,19.0,7.0,30,9,14,26,69,69,69,69,69
3229,5,250.0,50.0,3.2,10.0,2.0,30,73,69,69,69,69,69,69,69
3230,18,50.0,50.0,3.5,59.0,17.0,65,64,92,69,69,69,69,69,69
3231,4,200.0,50.0,0.0,0.0,0.0,30,73,68,26,69,69,69,69,69
3232,9,200.0,50.0,3.2,24.0,2.0,45,26,31,69,69,69,69,69,69
3233,29,100.0,50.0,3.5,66.0,15.0,45,73,69,69,69,69,69,69,69
3234,27,150.0,99.0,4.0,60.0,47.0,65,9,29,69,69,69,69,69,69
3235,30,150.0,50.0,3.5,8.0,3.0,30,73,26,69,69,69,69,69,69
3236,9,200.0,50.0,3.8,107.0,47.0,30,31,42,14,69,69,69,69,69
3237,28,150.0,50.0,3.6,49.0,15.0,30,85,39,14,69,69,69,69,69
3238,4,200.0,50.0,3.9,97.0,70.0,30,55,16,101,83,51,69,69,69
3239,5,100.0,50.0,0.0,0.0,0.0,30,73,26,28,69,69,69,69,69
3240,19,200.0,50.0,3.9,232.0,100.0,65,31,73,16,83,101,69,69,69
3241,28,200.0,99.0,3.8,71.0,43.0,30,67,31,69,69,69,69,69,69
3242,2,200.0,50.0,4.1,410.0,234.0,45,98,67,69,69,69,69,69,69
3243,14,100.0,50.0,3.3,27.0,6.0,30,9,69,69,69,69,69,69,69
3244,30,250.0,50.0,2.9,22.0,2.0,45,3,73,26,69,69,69,69,69
3245,30,150.0,50.0,3.8,52.0,21.0,30,65,92,69,69,69,69,69,69
3246,4,150.0,50.0,0.0,0.0,0.0,30,31,26,88,69,69,69,69,69
3247,7,800.0,50.0,4.2,1116.0,707.0,45,26,97,28,73,69,69,69,69
3248,9,200.0,0.0,3.4,400.0,84.0,30,77,31,69,69,69,69,69,69
3249,27,100.0,50.0,0.0,0.0,0.0,30,16,41,73,68,69,69,69,69
3250,1,100.0,50.0,3.6,29.0,11.0,30,40,69,69,69,69,69,69,69
3251,18,250.0,50.0,4.1,176.0,94.0,30,9,29,31,69,69,69,69,69
3252,8,150.0,50.0,3.7,94.0,16.0,30,88,69,69,69,69,69,69,69
3253,17,150.0,50.0,3.5,35.0,13.0,45,73,26,31,69,69,69,69,69
3254,28,150.0,50.0,3.2,75.0,31.0,30,88,26,14,69,69,69,69,69
3255,29,200.0,50.0,0.0,0.0,0.0,45,73,26,69,69,69,69,69,69
3256,7,200.0,50.0,3.9,443.0,279.0,30,65,73,88,69,69,69,69,69
3257,15,100.0,50.0,4.0,61.0,40.0,30,42,69,69,69,69,69,69,69
3258,4,200.0,50.0,3.9,213.0,66.0,30,39,73,16,28,14,69,69,69
3259,29,100.0,50.0,3.6,71.0,31.0,30,73,88,26,69,69,69,69,69
3260,8,250.0,50.0,3.8,504.0,137.0,45,73,26,69,69,69,69,69,69
3261,6,150.0,50.0,3.3,95.0,20.0,45,73,26,31,92,65,69,69,69
3262,7,250.0,50.0,3.6,31.0,16.0,30,73,26,47,69,69,69,69,69
3263,15,100.0,50.0,3.8,56.0,20.0,30,42,14,69,69,69,69,69,69
3264,15,150.0,50.0,0.0,0.0,0.0,30,20,92,69,69,69,69,69,69
3265,28,150.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
3266,5,200.0,50.0,3.2,5.0,3.0,30,73,68,69,69,69,69,69,69
3267,27,400.0,50.0,3.8,197.0,90.0,45,45,73,68,26,9,69,69,69
3268,6,200.0,50.0,0.0,0.0,0.0,30,47,31,69,69,69,69,69,69
3269,12,200.0,50.0,3.7,389.0,54.0,45,88,73,26,69,69,69,69,69
3270,27,350.0,50.0,3.9,109.0,64.0,65,73,26,69,69,69,69,69,69
3271,10,600.0,50.0,4.3,270.0,148.0,30,32,73,28,84,47,69,69,69
3272,21,200.0,50.0,0.0,0.0,0.0,30,9,69,69,69,69,69,69,69
3273,27,200.0,50.0,3.7,139.0,47.0,30,26,73,88,31,69,69,69,69
3274,26,200.0,99.0,2.8,91.0,51.0,45,73,69,69,69,69,69,69,69
3275,1,100.0,50.0,3.7,67.0,1.0,30,73,69,69,69,69,69,69,69
3276,29,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
3277,15,200.0,50.0,3.4,15.0,3.0,30,9,29,69,69,69,69,69,69
3278,24,100.0,50.0,3.4,16.0,2.0,30,31,69,69,69,69,69,69,69
3279,30,100.0,50.0,3.6,16.0,7.0,30,65,92,69,69,69,69,69,69
3280,27,250.0,50.0,3.4,79.0,37.0,30,26,73,68,69,69,69,69,69
3281,27,100.0,50.0,3.3,9.0,4.0,45,92,69,69,69,69,69,69,69
3282,10,100.0,50.0,0.0,0.0,0.0,30,92,69,69,69,69,69,69,69
3283,4,100.0,50.0,3.4,44.0,11.0,65,65,73,69,69,69,69,69,69
3284,27,300.0,50.0,3.6,294.0,58.0,45,88,31,73,26,16,69,69,69
3285,10,200.0,50.0,3.7,64.0,25.0,30,73,26,69,69,69,69,69,69
3286,17,100.0,50.0,3.5,12.0,7.0,30,14,31,69,69,69,69,69,69
3287,21,150.0,50.0,3.4,78.0,33.0,30,73,26,69,69,69,69,69,69
3288,21,200.0,50.0,3.4,58.0,13.0,45,26,67,69,69,69,69,69,69
3289,18,150.0,50.0,3.6,144.0,68.0,30,22,31,69,69,69,69,69,69
3290,14,100.0,50.0,2.8,8.0,2.0,30,9,31,26,69,69,69,69,69
